date,rain_1d,rain_3d,rain_7d,rain_14d,rain_30d,max_rain_3d,is_flood
2002-12-01,0.0028510445947637,0.9443664539467701,1.1816690913519006,1.615348189457351,5.90140799904956,0.6535446715529902,0
2002-12-02,0.7218715744933044,1.378267290641055,1.9035406658452052,1.9622129905217944,6.623279573542865,0.7218715744933044,0
2002-12-03,0.6622566626977561,1.3869792817858206,2.565797328542961,2.5743644015160427,7.280520008930413,0.7218715744933044,0
2002-12-04,1.0554560957552537,2.439584332946311,3.5605416742345497,3.6298204972712966,8.328545691041088,1.0554560957552537,0
2002-12-05,0.9867647055745544,2.7044774640275606,4.370715492467641,4.616585202845851,9.302088827618837,1.0554560957552537,0
2002-12-06,0.0218140744789262,2.064034875808731,4.104558829147547,4.638399277324777,8.866224759623057,1.0554560957552537,0
2002-12-07,0.0027378870488357,1.011316667102313,3.4537520446433922,4.641137164373613,7.329204663724446,0.9867647055745544,0
2002-12-08,0.3991003950198739,0.42365235654763245,3.8500013950685026,5.031670486420403,7.615348576994883,0.3991003950198739,0
2002-12-09,0.1154003067698428,0.517238588838549,3.243530127345041,5.147070793190246,7.5899660879197794,0.3991003950198739,0
2002-12-10,1.033543936308169,1.5480446380978825,3.614817400955454,6.180614729498415,8.163477968984237,1.033543936308169,0
2002-12-11,0.7226777452195718,1.8716219882975804,3.2820390504197716,6.842580724654322,8.05300876515548,1.033543936308169,0
2002-12-12,0.0529613770486579,1.8091830585763955,2.3482357218938756,6.718951214361517,7.567904312605353,1.033543936308169,0
2002-12-13,0.3553135260513672,1.1309526483195935,2.6817351734663166,6.786294002613864,7.750127905858886,0.7226777452195718,0
2002-12-14,0.3146501224626064,0.722925025562628,2.9936474088800873,6.44739945352348,8.064778028321493,0.3553135260513672,0
2002-12-15,0.4252418355717928,1.095205484085763,3.019788849432006,6.869790244500509,8.485310467156214,0.4252418355717928,0
2002-12-16,0.2242925956598788,0.9641845536942747,3.128681138322042,6.372211265667083,8.709431029617745,0.4252418355717928,0
2002-12-17,0.1822565354679711,0.8317909666996393,2.2773937374818445,5.892211138437299,8.891687565085716,0.4252418355717928,0
2002-12-18,1.2424109587892935,1.6489600899171402,2.797126951051566,6.079166001471338,9.75909175044615,1.2424109587892935,0
2002-12-19,1.74737791023154,3.1720454044888013,4.491543484234448,6.839779206128323,11.456364408974181,1.74737791023154,0
2002-12-20,1.5332407349259387,4.523029603946769,5.6694706931090195,8.351205866575336,12.98960514390012,1.74737791023154,0
2002-12-21,0.1501951049104777,3.4308137500679527,5.5050156755568915,8.498663084436979,13.139800248810598,1.74737791023154,0
2002-12-22,0.2547920599143093,1.9382278997507223,5.334565899899408,8.354354749331414,13.394592308724906,1.5332407349259387,0
2002-12-23,0.6584577282291127,1.0634448930538962,5.768731032468642,8.897412170790684,14.05305003695402,0.6584577282291127,0
2002-12-24,0.373049211116751,1.2862989992601694,5.9595237081174215,8.236917445599266,14.417532175097687,0.6584577282291127,0
2002-12-25,0.048339264959784,1.079846204305644,4.765452014287912,7.562578965339477,14.465871440057471,0.6584577282291127,0
2002-12-26,0.2193732479114448,0.6407617239879763,3.2374473519678166,7.728990836202264,14.685244687968916,0.373049211116751,0
2002-12-27,0.11616539626395,0.3838779091351753,1.8203720133058279,7.489842706414848,14.7406983341692,0.2193732479114448,0
2002-12-28,0.0390577214162107,0.3745963655916019,1.7092346298115608,7.214250305368451,14.603165168243947,0.2193732479114448,0
2002-12-29,0.0104355909483697,0.16565870862852686,1.464878160845621,6.799444060745029,14.325630021393298,0.11616539626395,0
2002-12-30,0.5294695373197915,0.5789628496843684,1.3358899699363,7.104621002404941,14.2015548871601,0.5294695373197915,0
2002-12-31,0.5354664686134271,1.0753715968815847,1.498307227432976,7.4578309355503976,14.734170311178762,0.5354664686134271,0
2003-01-01,7.239528297768607e-05,1.0650084012161927,1.4500403577561698,6.215492372044082,14.012371131968438,0.5354664686134271,0
2003-01-02,0.2272356770012508,0.7627745408976521,1.4579027868459757,4.695350138813793,13.57735014627193,0.5354664686134271,0
2003-01-03,0.5991311057563538,0.8264391780405788,1.9408684963383793,3.7612405096442076,13.121025156273031,0.5991311057563538,0
2003-01-04,0.0835561622159217,0.9099229449735228,1.9853669371380904,3.6946015669496513,12.217816612914397,0.5991311057563538,0
2003-01-05,0.0028294258793271,0.6855166938515991,1.977760772069048,3.4426389329146687,12.198831964314799,0.5991311057563538,0
2003-01-06,0.201805130393938,0.2881907184891833,1.6500963651431941,2.985986335079494,12.397899207659902,0.201805130393938,0
2003-01-07,0.3512808592612676,0.5559154155345292,1.4659107557910347,2.9642179832240108,12.350079671901296,0.3512808592612676,0
2003-01-08,0.0012775878742898,0.554363577529492,1.4671159483823468,2.9171563061385166,12.235956953005743,0.3512808592612676,0
2003-01-09,0.4431489829792773,0.7957074301148312,1.6830292543603735,3.140932041206349,11.64556199967685,0.4431489829792773,0
2003-01-10,0.0057745896786179,0.45020116053218145,1.0896727382826377,3.030541234621017,10.928658844135898,0.4431489829792773,0
2003-01-11,0.1432941905600611,0.5922177632179528,1.149410766626777,3.1347777037648674,11.0189916576473,0.4431489829792773,0
2003-01-12,0.941351096826829,1.0904198770655045,2.087932437574279,4.065693209643327,11.605029228422762,0.941351096826829,0
2003-01-13,0.0043789230521237,1.0890242104390104,1.8905062302324647,3.540602595375659,11.294758029012279,0.941351096826829,0
2003-01-14,0.0514080345021754,0.9971380543811247,1.5906334054733724,3.0565441612644073,10.920924227942661,0.941351096826829,0
2003-01-15,0.5374945687443167,0.5932815262986123,2.126850386343399,3.5939663347257462,11.2341262010271,0.5374945687443167,0
2003-01-16,0.6156906139070779,1.2045932171535665,2.2993920172711997,3.9824212716315732,11.667560279466207,0.6156906139070779,0
2003-01-17,1.7355528210887292,2.8887380037401202,4.029170248681311,5.11884298696395,12.160702141765642,1.7355528210887292,0
2003-01-18,0.84914413348374,3.2003875684795435,4.73502019160499,5.884430958231767,11.262468365017842,1.7355528210887292,0
